ID,Calories_Burned
TEST_1270,94.0
TEST_1271,238.0
TEST_1272,236.0
TEST_1273,19.0
TEST_1274,98.0
TEST_1275,11.0
TEST_1276,130.0
TEST_1277,23.0
TEST_1278,40.0
TEST_1279,84.0
TEST_1280,45.0
TEST_1281,12.0
TEST_1282,17.0
TEST_1283,167.0
TEST_1284,153.0
TEST_1285,54.0
TEST_1286,113.0
TEST_1287,183.0
TEST_1288,37.0
TEST_1289,60.0
TEST_1290,97.0
TEST_1291,158.0
TEST_1292,20.0
TEST_1293,183.0
TEST_1294,7.0
TEST_1295,151.0
TEST_1296,52.0
TEST_1297,39.0
TEST_1298,182.0
TEST_1299,32.0
TEST_1300,56.0
TEST_1301,209.0
TEST_1302,80.0
TEST_1303,108.0
TEST_1304,144.0
TEST_1305,94.0
TEST_1306,258.0
TEST_1307,69.0
TEST_1308,191.0
TEST_1309,70.0
TEST_1310,115.0
TEST_1311,143.0
TEST_1312,37.0
TEST_1313,8.0
TEST_1314,52.0
TEST_1315,68.0
TEST_1316,14.0
TEST_1317,63.0
TEST_1318,11.0
TEST_1319,150.0
TEST_1320,14.0
TEST_1321,15.0
TEST_1322,100.0
TEST_1323,177.0
TEST_1324,130.0
TEST_1325,76.0
TEST_1326,150.0
TEST_1327,77.0
TEST_1328,3.0
TEST_1329,82.0
TEST_1330,250.0
TEST_1331,100.0
TEST_1332,156.0
TEST_1333,151.0
TEST_1334,20.0
TEST_1335,193.0
TEST_1336,39.0
TEST_1337,99.0
TEST_1338,125.0
TEST_1339,15.0
TEST_1340,8.0
TEST_1341,116.0
TEST_1342,51.0
TEST_1343,58.0
TEST_1344,81.0
TEST_1345,24.0
TEST_1346,183.0
TEST_1347,148.0
TEST_1348,62.0
TEST_1349,63.0
TEST_1350,96.0
TEST_1351,14.0
TEST_1352,29.0
TEST_1353,265.0
TEST_1354,122.0
TEST_1355,149.0
TEST_1356,145.0
TEST_1357,184.0
TEST_1358,66.0
TEST_1359,14.0
TEST_1360,91.0
TEST_1361,171.0
TEST_1362,180.0
TEST_1363,7.0
TEST_1364,57.0
TEST_1365,78.0
TEST_1366,8.0
TEST_1367,126.0
TEST_1368,109.0
TEST_1369,108.0
TEST_1370,172.0
TEST_1371,107.0
TEST_1372,141.0
TEST_1373,40.0
TEST_1374,72.0
TEST_1375,81.0
TEST_1376,138.0
TEST_1377,32.0
TEST_1378,46.0
TEST_1379,147.0
TEST_1380,141.0
TEST_1381,17.0
TEST_1382,33.0
TEST_1383,33.0
TEST_1384,145.0
TEST_1385,47.0
TEST_1386,31.0
TEST_1387,66.0
TEST_1388,64.0
TEST_1389,103.0
TEST_1390,11.0
TEST_1391,66.0
TEST_1392,129.0
TEST_1393,82.0
TEST_1394,171.0
TEST_1395,41.0
TEST_1396,206.0
TEST_1397,99.0
TEST_1398,93.0
TEST_1399,22.0
TEST_1400,141.0
TEST_1401,114.0
TEST_1402,212.0
TEST_1403,62.0
TEST_1404,36.0
TEST_1405,184.0
TEST_1406,114.0
TEST_1407,98.0
TEST_1408,19.0
TEST_1409,40.0
TEST_1410,123.0
TEST_1411,48.0
TEST_1412,62.0
TEST_1413,123.0
TEST_1414,146.0
TEST_1415,26.0
TEST_1416,195.0
TEST_1417,97.0
TEST_1418,257.0
TEST_1419,88.0
TEST_1420,167.0
TEST_1421,218.0
TEST_1422,76.0
TEST_1423,134.0
TEST_1424,13.0
TEST_1425,30.0
TEST_1426,152.0
TEST_1427,152.0
TEST_1428,123.0
TEST_1429,107.0
TEST_1430,130.0
TEST_1431,30.0
TEST_1432,26.0
TEST_1433,144.0
TEST_1434,30.0
TEST_1435,20.0
TEST_1436,6.0
TEST_1437,102.0
TEST_1438,77.0
TEST_1439,45.0
TEST_1440,147.0
TEST_1441,38.0
TEST_1442,20.0
TEST_1443,8.0
TEST_1444,137.0
TEST_1445,43.0
TEST_1446,168.0
TEST_1447,149.0
TEST_1448,45.0
TEST_1449,71.0
TEST_1450,45.0
TEST_1451,12.0
TEST_1452,67.0
TEST_1453,209.0
TEST_1454,21.0
TEST_1455,35.0
TEST_1456,131.0
TEST_1457,108.0
TEST_1458,219.0
TEST_1459,45.0
TEST_1460,23.0
TEST_1461,23.0
TEST_1462,117.0
TEST_1463,243.0
TEST_1464,62.0
TEST_1465,159.0
TEST_1466,147.0
TEST_1467,21.0
TEST_1468,71.0
TEST_1469,170.0
TEST_1470,176.0
TEST_1471,45.0
TEST_1472,233.0
TEST_1473,2.0
TEST_1474,171.0
TEST_1475,18.0
TEST_1476,98.0
TEST_1477,218.0
TEST_1478,30.0
TEST_1479,103.0
TEST_1480,136.0
TEST_1481,94.0
TEST_1482,53.0
TEST_1483,82.0
TEST_1484,121.0
TEST_1485,9.0
TEST_1486,60.0
TEST_1487,196.0
TEST_1488,51.0
TEST_1489,32.0
TEST_1490,142.0
TEST_1491,77.0
TEST_1492,2.0
TEST_1493,203.0
TEST_1494,132.0
TEST_1495,27.0
TEST_1496,191.0
TEST_1497,55.0
TEST_1498,132.0
TEST_1499,132.0
TEST_1500,192.0
TEST_1501,75.0
TEST_1502,13.0
TEST_1503,51.0
TEST_1504,111.0
TEST_1505,121.0
TEST_1506,174.0
TEST_1507,102.0
TEST_1508,19.0
TEST_1509,19.0
TEST_1510,171.0
TEST_1511,99.0
TEST_1512,8.0
TEST_1513,52.0
TEST_1514,168.0
TEST_1515,20.0
TEST_1516,58.0
TEST_1517,224.0
TEST_1518,77.0
TEST_1519,6.0
TEST_1520,195.0
TEST_1521,54.0
TEST_1522,157.0
TEST_1523,69.0
TEST_1524,191.0
TEST_1525,36.0
TEST_1526,3.0
TEST_1527,26.0
TEST_1528,7.0
TEST_1529,89.0
TEST_1530,98.0
TEST_1531,34.0
TEST_1532,106.0
TEST_1533,165.0
TEST_1534,40.0
TEST_1535,47.0
TEST_1536,4.0
TEST_1537,41.0
TEST_1538,139.0
TEST_1539,127.0
TEST_1540,29.0
TEST_1541,220.0
TEST_1542,176.0
TEST_1543,157.0
TEST_1544,24.0
TEST_1545,172.0
TEST_1546,53.0
TEST_1547,68.0
TEST_1548,75.0
TEST_1549,43.0
TEST_1550,119.0
TEST_1551,203.0
TEST_1552,288.0
TEST_1553,11.0
TEST_1554,72.0
TEST_1555,150.0
TEST_1556,10.0
TEST_1557,113.0
TEST_1558,58.0
TEST_1559,150.0
TEST_1560,151.0
TEST_1561,74.0
TEST_1562,100.0
TEST_1563,98.0
TEST_1564,15.0
TEST_1565,173.0
TEST_1566,85.0
TEST_1567,43.0
TEST_1568,23.0
TEST_1569,107.0
TEST_1570,212.0
TEST_1571,68.0
TEST_1572,26.0
TEST_1573,87.0
TEST_1574,29.0
TEST_1575,24.0
TEST_1576,194.0
TEST_1577,102.0
TEST_1578,49.0
TEST_1579,172.0
TEST_1580,42.0
TEST_1581,20.0
TEST_1582,20.0
TEST_1583,142.0
TEST_1584,98.0
TEST_1585,128.0
TEST_1586,9.0
TEST_1587,76.0
TEST_1588,100.0
TEST_1589,27.0
TEST_1590,161.0
TEST_1591,100.0
TEST_1592,20.0
TEST_1593,94.0
TEST_1594,17.0
TEST_1595,74.0
TEST_1596,83.0
TEST_1597,26.0
TEST_1598,133.0
TEST_1599,210.0
TEST_1600,157.0
TEST_1601,207.0
TEST_1602,150.0
TEST_1603,3.0
TEST_1604,46.0
TEST_1605,163.0
TEST_1606,166.0
TEST_1607,93.0
TEST_1608,71.0
TEST_1609,57.0
TEST_1610,57.0
TEST_1611,93.0
TEST_1612,135.0
TEST_1613,8.0
TEST_1614,11.0
TEST_1615,29.0
TEST_1616,11.0
TEST_1617,30.0
TEST_1618,183.0
TEST_1619,106.0
TEST_1620,8.0
TEST_1621,201.0
TEST_1622,123.0
TEST_1623,96.0
TEST_1624,140.0
TEST_1625,54.0
TEST_1626,104.0
TEST_1627,236.0
TEST_1628,64.0
TEST_1629,89.0
TEST_1630,222.0
TEST_1631,20.0
TEST_1632,9.0
TEST_1633,4.0
TEST_1634,127.0
TEST_1635,111.0
TEST_1636,120.0
TEST_1637,3.0
TEST_1638,114.0
TEST_1639,158.0
TEST_1640,150.0
TEST_1641,171.0
TEST_1642,52.0
TEST_1643,139.0
TEST_1644,169.0
TEST_1645,27.0
TEST_1646,43.0
TEST_1647,132.0
TEST_1648,49.0
TEST_1649,179.0
TEST_1650,190.0
TEST_1651,146.0
TEST_1652,15.0
TEST_1653,121.0
TEST_1654,213.0
TEST_1655,201.0
TEST_1656,73.0
TEST_1657,6.0
TEST_1658,17.0
TEST_1659,62.0
TEST_1660,14.0
TEST_1661,208.0
TEST_1662,57.0
TEST_1663,34.0
TEST_1664,114.0
TEST_1665,73.0
TEST_1666,26.0
TEST_1667,116.0
TEST_1668,57.0
TEST_1669,130.0
TEST_1670,17.0
TEST_1671,178.0
TEST_1672,21.0
TEST_1673,36.0
TEST_1674,32.0
TEST_1675,36.0
TEST_1676,61.0
TEST_1677,119.0
TEST_1678,43.0
TEST_1679,91.0
TEST_1680,3.0
TEST_1681,51.0
TEST_1682,65.0
TEST_1683,147.0
TEST_1684,3.0
TEST_1685,34.0
TEST_1686,52.0
TEST_1687,20.0
TEST_1688,60.0
TEST_1689,78.0
TEST_1690,111.0
TEST_1691,189.0
TEST_1692,7.0
TEST_1693,54.0
TEST_1694,73.0
TEST_1695,122.0
TEST_1696,147.0
TEST_1697,25.0
TEST_1698,70.0
TEST_1699,134.0
TEST_1700,38.0
TEST_1701,36.0
TEST_1702,123.0
TEST_1703,13.0
TEST_1704,13.0
TEST_1705,77.0
TEST_1706,135.0
TEST_1707,6.0
TEST_1708,58.0
TEST_1709,172.0
TEST_1710,207.0
TEST_1711,29.0
TEST_1712,37.0
TEST_1713,25.0
TEST_1714,31.0
TEST_1715,86.0
TEST_1716,112.0
TEST_1717,119.0
TEST_1718,111.0
TEST_1719,188.0
TEST_1720,115.0
TEST_1721,16.0
TEST_1722,23.0
TEST_1723,206.0
TEST_1724,99.0
TEST_1725,27.0
TEST_1726,4.0
TEST_1727,48.0
TEST_1728,171.0
TEST_1729,104.0
TEST_1730,13.0
TEST_1731,110.0
TEST_1732,55.0
TEST_1733,30.0
TEST_1734,94.0
TEST_1735,28.0
TEST_1736,95.0
TEST_1737,63.0
TEST_1738,6.0
TEST_1739,223.0
TEST_1740,12.0
TEST_1741,243.0
TEST_1742,32.0
TEST_1743,151.0
TEST_1744,175.0
TEST_1745,129.0
TEST_1746,26.0
TEST_1747,120.0
TEST_1748,123.0
TEST_1749,175.0
TEST_1750,13.0
TEST_1751,11.0
TEST_1752,170.0
TEST_1753,186.0
TEST_1754,82.0
TEST_1755,35.0
TEST_1756,140.0
TEST_1757,117.0
TEST_1758,139.0
TEST_1759,8.0
TEST_1760,182.0
TEST_1761,159.0
TEST_1762,55.0
TEST_1763,161.0
TEST_1764,127.0
TEST_1765,98.0
TEST_1766,12.0
TEST_1767,21.0
TEST_1768,192.0
TEST_1769,18.0
TEST_1770,45.0
TEST_1771,145.0
TEST_1772,106.0
TEST_1773,160.0
TEST_1774,4.0
TEST_1775,122.0
TEST_1776,181.0
TEST_1777,50.0
TEST_1778,182.0
TEST_1779,50.0
TEST_1780,9.0
TEST_1781,21.0
TEST_1782,48.0
TEST_1783,179.0
TEST_1784,95.0
TEST_1785,24.0
TEST_1786,80.0
TEST_1787,12.0
TEST_1788,174.0
TEST_1789,208.0
TEST_1790,78.0
TEST_1791,34.0
TEST_1792,170.0
TEST_1793,178.0
TEST_1794,164.0
TEST_1795,40.0
TEST_1796,56.0
TEST_1797,30.0
TEST_1798,116.0
TEST_1799,204.0
TEST_1800,23.0
TEST_1801,11.0
TEST_1802,87.0
TEST_1803,115.0
TEST_1804,4.0
TEST_1805,24.0
TEST_1806,7.0
TEST_1807,46.0
TEST_1808,14.0
TEST_1809,202.0
TEST_1810,66.0
TEST_1811,179.0
TEST_1812,22.0
TEST_1813,9.0
TEST_1814,22.0
TEST_1815,28.0
TEST_1816,31.0
TEST_1817,178.0
TEST_1818,112.0
TEST_1819,120.0
TEST_1820,154.0
TEST_1821,170.0
TEST_1822,54.0
TEST_1823,175.0
TEST_1824,260.0
TEST_1825,164.0
TEST_1826,69.0
TEST_1827,210.0
TEST_1828,20.0
TEST_1829,185.0
TEST_1830,47.0
TEST_1831,16.0
TEST_1832,27.0
TEST_1833,54.0
TEST_1834,100.0
TEST_1835,201.0
TEST_1836,20.0
TEST_1837,117.0
TEST_1838,31.0
TEST_1839,31.0
TEST_1840,77.0
TEST_1841,72.0
TEST_1842,199.0
TEST_1843,68.0
TEST_1844,11.0
TEST_1845,67.0
TEST_1846,129.0
TEST_1847,88.0
TEST_1848,188.0
TEST_1849,84.0
TEST_1850,9.0
TEST_1851,66.0
TEST_1852,168.0
TEST_1853,25.0
TEST_1854,118.0
TEST_1855,26.0
TEST_1856,49.0
TEST_1857,22.0
TEST_1858,86.0
TEST_1859,168.0
TEST_1860,108.0
TEST_1861,5.0
TEST_1862,196.0
TEST_1863,107.0
TEST_1864,40.0
TEST_1865,7.0
TEST_1866,125.0
TEST_1867,93.0
TEST_1868,12.0
TEST_1869,9.0
TEST_1870,207.0
TEST_1871,166.0
TEST_1872,177.0
TEST_1873,12.0
TEST_1874,98.0
TEST_1875,85.0
TEST_1876,30.0
TEST_1877,48.0
TEST_1878,146.0
TEST_1879,59.0
TEST_1880,180.0
TEST_1881,168.0
TEST_1882,109.0
TEST_1883,109.0
TEST_1884,87.0
TEST_1885,148.0
TEST_1886,11.0
TEST_1887,100.0
TEST_1888,210.0
TEST_1889,119.0
TEST_1890,180.0
TEST_1891,29.0
TEST_1892,114.0
TEST_1893,86.0
TEST_1894,133.0
TEST_1895,175.0
TEST_1896,55.0
TEST_1897,131.0
TEST_1898,72.0
TEST_1899,106.0
TEST_1900,217.0
TEST_1901,140.0
TEST_1902,158.0
TEST_1903,49.0
TEST_1904,13.0
TEST_1905,12.0
TEST_1906,21.0
TEST_1907,154.0
TEST_1908,26.0
TEST_1909,28.0
TEST_1910,183.0
TEST_1911,60.0
TEST_1912,17.0
TEST_1913,66.0
TEST_1914,9.0
TEST_1915,62.0
TEST_1916,139.0
TEST_1917,121.0
TEST_1918,38.0
TEST_1919,128.0
TEST_1920,83.0
TEST_1921,214.0
TEST_1922,161.0
TEST_1923,201.0
TEST_1924,160.0
TEST_1925,160.0
TEST_1926,13.0
TEST_1927,59.0
TEST_1928,21.0
TEST_1929,144.0
TEST_1930,176.0
TEST_1931,155.0
TEST_1932,165.0
TEST_1933,10.0
TEST_1934,102.0
TEST_1935,5.0
TEST_1936,107.0
TEST_1937,152.0
TEST_1938,106.0
TEST_1939,25.0
TEST_1940,151.0
TEST_1941,124.0
TEST_1942,19.0
TEST_1943,42.0
TEST_1944,124.0
TEST_1945,31.0
TEST_1946,35.0
TEST_1947,193.0
TEST_1948,21.0
TEST_1949,68.0
TEST_1950,55.0
TEST_1951,91.0
TEST_1952,192.0
TEST_1953,44.0
TEST_1954,32.0
TEST_1955,90.0
TEST_1956,235.0
TEST_1957,59.0
TEST_1958,16.0
TEST_1959,84.0
TEST_1960,54.0
TEST_1961,40.0
TEST_1962,65.0
TEST_1963,150.0
TEST_1964,18.0
TEST_1965,20.0
TEST_1966,23.0
TEST_1967,19.0
TEST_1968,202.0
TEST_1969,17.0
TEST_1970,90.0
TEST_1971,221.0
TEST_1972,25.0
TEST_1973,176.0
TEST_1974,26.0
TEST_1975,10.0
TEST_1976,182.0
TEST_1977,145.0
TEST_1978,17.0
TEST_1979,62.0
TEST_1980,143.0
TEST_1981,77.0
TEST_1982,162.0
TEST_1983,211.0
TEST_1984,58.0
TEST_1985,243.0
TEST_1986,125.0
TEST_1987,11.0
TEST_1988,36.0
TEST_1989,73.0
TEST_1990,88.0
TEST_1991,31.0
TEST_1992,34.0
TEST_1993,31.0
TEST_1994,49.0
TEST_1995,172.0
TEST_1996,139.0
TEST_1997,132.0
TEST_1998,87.0
TEST_1999,130.0
TEST_2000,21.0
TEST_2001,164.0
TEST_2002,79.0
TEST_2003,47.0
TEST_2004,31.0
TEST_2005,158.0
TEST_2006,10.0
TEST_2007,22.0
TEST_2008,197.0
TEST_2009,152.0
TEST_2010,60.0
TEST_2011,244.0
TEST_2012,177.0
TEST_2013,54.0
TEST_2014,49.0
TEST_2015,98.0
TEST_2016,165.0
TEST_2017,159.0
TEST_2018,49.0
TEST_2019,83.0
TEST_2020,92.0
TEST_2021,51.0
TEST_2022,158.0
TEST_2023,79.0
TEST_2024,29.0
TEST_2025,159.0
TEST_2026,147.0
TEST_2027,207.0
TEST_2028,77.0
TEST_2029,71.0
TEST_2030,13.0
TEST_2031,26.0
TEST_2032,73.0
TEST_2033,7.0
TEST_2034,100.0
TEST_2035,18.0
TEST_2036,4.0
TEST_2037,78.0
TEST_2038,18.0
TEST_2039,54.0
TEST_2040,217.0
TEST_2041,5.0
TEST_2042,41.0
TEST_2043,19.0
TEST_2044,89.0
TEST_2045,95.0
TEST_2046,38.0
TEST_2047,85.0
TEST_2048,23.0
TEST_2049,247.0
TEST_2050,108.0
TEST_2051,13.0
TEST_2052,112.0
TEST_2053,23.0
TEST_2054,108.0
TEST_2055,58.0
TEST_2056,99.0
TEST_2057,139.0
TEST_2058,101.0
TEST_2059,142.0
TEST_2060,37.0
TEST_2061,163.0
TEST_2062,214.0
TEST_2063,178.0
TEST_2064,162.0
TEST_2065,27.0
TEST_2066,30.0
TEST_2067,73.0
TEST_2068,34.0
TEST_2069,137.0
TEST_2070,49.0
TEST_2071,111.0
TEST_2072,125.0
TEST_2073,80.0
TEST_2074,158.0
TEST_2075,148.0
TEST_2076,76.0
TEST_2077,105.0
TEST_2078,72.0
TEST_2079,156.0
TEST_2080,101.0
TEST_2081,83.0
TEST_2082,79.0
TEST_2083,53.0
TEST_2084,112.0
TEST_2085,209.0
TEST_2086,177.0
TEST_2087,20.0
TEST_2088,33.0
TEST_2089,20.0
TEST_2090,116.0
TEST_2091,29.0
TEST_2092,7.0
TEST_2093,237.0
TEST_2094,85.0
TEST_2095,22.0
TEST_2096,96.0
TEST_2097,86.0
TEST_2098,34.0
TEST_2099,12.0
TEST_2100,70.0
TEST_2101,77.0
TEST_2102,12.0
TEST_2103,49.0
TEST_2104,20.0
TEST_2105,208.0
TEST_2106,4.0
TEST_2107,120.0
TEST_2108,112.0
TEST_2109,32.0
TEST_2110,88.0
TEST_2111,14.0
TEST_2112,176.0
TEST_2113,71.0
TEST_2114,38.0
TEST_2115,103.0
TEST_2116,191.0
TEST_2117,210.0
TEST_2118,32.0
TEST_2119,107.0
TEST_2120,58.0
TEST_2121,105.0
TEST_2122,23.0
TEST_2123,44.0
TEST_2124,156.0
TEST_2125,114.0
TEST_2126,55.0
TEST_2127,109.0
TEST_2128,33.0
TEST_2129,3.0
TEST_2130,154.0
TEST_2131,239.0
TEST_2132,67.0
TEST_2133,14.0
TEST_2134,6.0
TEST_2135,109.0
TEST_2136,251.0
TEST_2137,77.0
TEST_2138,126.0
TEST_2139,4.0
TEST_2140,74.0
TEST_2141,71.0
TEST_2142,2.0
TEST_2143,15.0
TEST_2144,64.0
TEST_2145,186.0
TEST_2146,95.0
TEST_2147,206.0
TEST_2148,88.0
TEST_2149,5.0
TEST_2150,228.0
TEST_2151,142.0
TEST_2152,220.0
TEST_2153,23.0
TEST_2154,52.0
TEST_2155,197.0
TEST_2156,5.0
TEST_2157,149.0
TEST_2158,11.0
TEST_2159,133.0
TEST_2160,53.0
TEST_2161,146.0
TEST_2162,88.0
TEST_2163,41.0
TEST_2164,28.0
TEST_2165,69.0
TEST_2166,69.0
TEST_2167,73.0
TEST_2168,11.0
TEST_2169,49.0
TEST_2170,155.0
TEST_2171,219.0
TEST_2172,11.0
TEST_2173,103.0
TEST_2174,157.0
TEST_2175,36.0
TEST_2176,25.0
TEST_2177,94.0
TEST_2178,169.0
TEST_2179,121.0
TEST_2180,5.0
TEST_2181,101.0
TEST_2182,103.0
TEST_2183,99.0
TEST_2184,10.0
TEST_2185,149.0
TEST_2186,204.0
TEST_2187,5.0
TEST_2188,71.0
TEST_2189,165.0
TEST_2190,95.0
TEST_2191,192.0
TEST_2192,152.0
TEST_2193,15.0
TEST_2194,134.0
TEST_2195,27.0
TEST_2196,117.0
TEST_2197,152.0
TEST_2198,93.0
TEST_2199,138.0
TEST_2200,32.0
TEST_2201,114.0
TEST_2202,177.0
TEST_2203,111.0
TEST_2204,18.0
TEST_2205,108.0
TEST_2206,210.0
TEST_2207,157.0
TEST_2208,61.0
TEST_2209,71.0
TEST_2210,88.0
TEST_2211,52.0
TEST_2212,55.0
TEST_2213,146.0
TEST_2214,126.0
TEST_2215,133.0
TEST_2216,59.0
TEST_2217,65.0
TEST_2218,167.0
TEST_2219,18.0
TEST_2220,159.0
TEST_2221,125.0
TEST_2222,120.0
TEST_2223,39.0
TEST_2224,48.0
TEST_2225,21.0
TEST_2226,64.0
TEST_2227,47.0
TEST_2228,174.0
TEST_2229,10.0
TEST_2230,120.0
TEST_2231,66.0
TEST_2232,179.0
TEST_2233,106.0
TEST_2234,43.0
TEST_2235,66.0
TEST_2236,119.0
TEST_2237,110.0
TEST_2238,163.0
TEST_2239,199.0
TEST_2240,61.0
TEST_2241,83.0
TEST_2242,69.0
TEST_2243,48.0
TEST_2244,79.0
TEST_2245,43.0
TEST_2246,13.0
TEST_2247,128.0
TEST_2248,163.0
TEST_2249,32.0
TEST_2250,145.0
TEST_2251,147.0
TEST_2252,127.0
TEST_2253,214.0
TEST_2254,19.0
TEST_2255,12.0
TEST_2256,16.0
TEST_2257,23.0
TEST_2258,95.0
TEST_2259,92.0
TEST_2260,191.0
TEST_2261,38.0
TEST_2262,129.0
TEST_2263,18.0
TEST_2264,47.0
TEST_2265,16.0
TEST_2266,124.0
TEST_2267,6.0
TEST_2268,198.0
TEST_2269,20.0
TEST_2270,109.0
TEST_2271,212.0
TEST_2272,13.0
TEST_2273,97.0
TEST_2274,155.0
TEST_2275,57.0
TEST_2276,126.0
TEST_2277,188.0
TEST_2278,143.0
TEST_2279,88.0
TEST_2280,185.0
TEST_2281,188.0
TEST_2282,37.0
TEST_2283,66.0
TEST_2284,55.0
TEST_2285,91.0
TEST_2286,65.0
TEST_2287,180.0
TEST_2288,183.0
TEST_2289,101.0
TEST_2290,21.0
TEST_2291,48.0
TEST_2292,107.0
TEST_2293,54.0
TEST_2294,181.0
TEST_2295,21.0
TEST_2296,195.0
TEST_2297,40.0
TEST_2298,200.0
TEST_2299,4.0
TEST_2300,54.0
TEST_2301,29.0
TEST_2302,139.0
TEST_2303,162.0
TEST_2304,42.0
TEST_2305,47.0
TEST_2306,168.0
TEST_2307,83.0
TEST_2308,154.0
TEST_2309,30.0
TEST_2310,30.0
TEST_2311,126.0
TEST_2312,171.0
TEST_2313,57.0
TEST_2314,34.0
TEST_2315,173.0
TEST_2316,28.0
TEST_2317,203.0
TEST_2318,112.0
TEST_2319,21.0
TEST_2320,156.0
TEST_2321,105.0
TEST_2322,138.0
TEST_2323,134.0
TEST_2324,156.0
TEST_2325,153.0
TEST_2326,58.0
TEST_2327,156.0
TEST_2328,131.0
TEST_2329,162.0
TEST_2330,14.0
TEST_2331,166.0
TEST_2332,24.0
TEST_2333,90.0
TEST_2334,13.0
TEST_2335,209.0
TEST_2336,41.0
TEST_2337,49.0
TEST_2338,101.0
TEST_2339,13.0
TEST_2340,44.0
TEST_2341,104.0
TEST_2342,95.0
TEST_2343,63.0
TEST_2344,96.0
TEST_2345,177.0
TEST_2346,21.0
TEST_2347,41.0
TEST_2348,203.0
TEST_2349,119.0
TEST_2350,104.0
TEST_2351,245.0
TEST_2352,133.0
TEST_2353,159.0
TEST_2354,183.0
TEST_2355,17.0
TEST_2356,124.0
TEST_2357,54.0
TEST_2358,3.0
TEST_2359,24.0
TEST_2360,22.0
TEST_2361,177.0
TEST_2362,28.0
TEST_2363,20.0
TEST_2364,164.0
TEST_2365,22.0
TEST_2366,102.0
TEST_2367,222.0
TEST_2368,227.0
TEST_2369,108.0
TEST_2370,97.0
TEST_2371,157.0
TEST_2372,152.0
TEST_2373,90.0
TEST_2374,21.0
TEST_2375,47.0
TEST_2376,17.0
TEST_2377,21.0
TEST_2378,11.0
TEST_2379,16.0
TEST_2380,17.0
TEST_2381,170.0
TEST_2382,50.0
TEST_2383,13.0
TEST_2384,168.0
TEST_2385,75.0
TEST_2386,52.0
TEST_2387,170.0
TEST_2388,141.0
TEST_2389,149.0
TEST_2390,67.0
TEST_2391,65.0
TEST_2392,10.0
TEST_2393,188.0
TEST_2394,146.0
TEST_2395,111.0
TEST_2396,33.0
TEST_2397,90.0
TEST_2398,27.0
TEST_2399,84.0
TEST_2400,148.0
TEST_2401,91.0
TEST_2402,25.0
TEST_2403,179.0
TEST_2404,4.0
TEST_2405,168.0
TEST_2406,61.0
TEST_2407,65.0
TEST_2408,62.0
TEST_2409,198.0
TEST_2410,18.0
TEST_2411,134.0
TEST_2412,183.0
TEST_2413,10.0
TEST_2414,178.0
TEST_2415,14.0
TEST_2416,50.0
TEST_2417,152.0
TEST_2418,18.0
TEST_2419,98.0
TEST_2420,98.0
TEST_2421,130.0
TEST_2422,28.0
TEST_2423,116.0
TEST_2424,34.0
TEST_2425,112.0
TEST_2426,15.0
TEST_2427,118.0
TEST_2428,10.0
TEST_2429,4.0
TEST_2430,140.0
TEST_2431,156.0
TEST_2432,181.0
TEST_2433,76.0
TEST_2434,64.0
TEST_2435,65.0
TEST_2436,13.0
TEST_2437,159.0
TEST_2438,191.0
TEST_2439,39.0
TEST_2440,132.0
TEST_2441,10.0
TEST_2442,29.0
TEST_2443,116.0
TEST_2444,107.0
TEST_2445,9.0
TEST_2446,48.0
TEST_2447,99.0
TEST_2448,105.0
TEST_2449,88.0
TEST_2450,116.0
TEST_2451,36.0
TEST_2452,16.0
TEST_2453,90.0
TEST_2454,192.0
TEST_2455,126.0
TEST_2456,10.0
TEST_2457,258.0
TEST_2458,150.0
TEST_2459,98.0
TEST_2460,264.0
TEST_2461,56.0
TEST_2462,171.0
TEST_2463,42.0
TEST_2464,137.0
TEST_2465,107.0
TEST_2466,27.0
TEST_2467,98.0
TEST_2468,3.0
TEST_2469,12.0
TEST_2470,195.0
TEST_2471,236.0
TEST_2472,29.0
TEST_2473,95.0
TEST_2474,70.0
TEST_2475,140.0
TEST_2476,14.0
TEST_2477,111.0
TEST_2478,91.0
TEST_2479,68.0
TEST_2480,114.0
TEST_2481,226.0
TEST_2482,31.0
TEST_2483,17.0
TEST_2484,66.0
TEST_2485,52.0
TEST_2486,105.0
TEST_2487,205.0
TEST_2488,109.0
TEST_2489,3.0
TEST_2490,30.0
TEST_2491,74.0
TEST_2492,10.0
TEST_2493,59.0
TEST_2494,226.0
TEST_2495,2.0
TEST_2496,60.0
TEST_2497,43.0
TEST_2498,149.0
TEST_2499,196.0
TEST_2500,60.0
TEST_2501,87.0
TEST_2502,156.0
TEST_2503,77.0
TEST_2504,128.0
TEST_2505,154.0
TEST_2506,145.0
TEST_2507,25.0
TEST_2508,117.0
TEST_2509,32.0
TEST_2510,76.0
TEST_2511,49.0
TEST_2512,205.0
TEST_2513,221.0
TEST_2514,13.0
TEST_2515,247.0
TEST_2516,65.0
TEST_2517,54.0
TEST_2518,77.0
TEST_2519,50.0
TEST_2520,84.0
TEST_2521,16.0
TEST_2522,48.0
TEST_2523,29.0
TEST_2524,77.0
TEST_2525,36.0
TEST_2526,22.0
TEST_2527,34.0
TEST_2528,170.0
TEST_2529,15.0
TEST_2530,42.0
TEST_2531,46.0
TEST_2532,166.0
TEST_2533,6.0
TEST_2534,136.0
TEST_2535,113.0
TEST_2536,88.0
TEST_2537,82.0
TEST_2538,173.0
TEST_2539,22.0
TEST_2540,44.0
